Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-01 00:00:00+00:00,2.2930171489715576,2.2951457500457764,2.289475202560425,2.2897825241088867,2.2897825241088867,7220
2022-06-01 00:15:00+00:00,2.289618730545044,2.292834758758545,2.2882392406463623,2.289970636367798,2.289970636367798,9689
2022-06-01 00:30:00+00:00,2.289238929748535,2.297705888748169,2.289238929748535,2.297644853591919,2.297644853591919,44726
2022-06-01 00:45:00+00:00,2.297024726867676,2.299114465713501,2.2951669692993164,2.299114465713501,2.299114465713501,70668
2022-06-01 01:00:00+00:00,2.2991557121276855,2.2991557121276855,2.2951619625091553,2.2958874702453613,2.2958874702453613,7656
2022-06-01 01:15:00+00:00,2.2951745986938477,2.2951745986938477,2.292590618133545,2.293330669403076,2.293330669403076,187011
2022-06-01 01:30:00+00:00,2.293328046798706,2.295334577560425,2.2917513847351074,2.292567491531372,2.292567491531372,149956
2022-06-01 01:45:00+00:00,2.292365550994873,2.2957980632781982,2.2922275066375732,2.2957980632781982,2.2957980632781982,61232
2022-06-01 02:00:00+00:00,2.295732259750366,2.295732259750366,2.2928667068481445,2.292880058288574,2.292880058288574,10980
2022-06-01 02:15:00+00:00,2.2928733825683594,2.2928733825683594,2.2878708839416504,2.2879717350006104,2.2879717350006104,12045
2022-06-01 02:30:00+00:00,2.288109064102173,2.2891108989715576,2.2879302501678467,2.2879302501678467,2.2879302501678467,19282
2022-06-01 02:45:00+00:00,2.2890408039093018,2.289391279220581,2.286895513534546,2.2889211177825928,2.2889211177825928,12649
2022-06-01 03:00:00+00:00,2.2888567447662354,2.2909257411956787,2.2875921726226807,2.2879695892333984,2.2879695892333984,31777
2022-06-01 03:15:00+00:00,2.2882168292999268,2.2882168292999268,2.284227132797241,2.2855591773986816,2.2855591773986816,5950
2022-06-01 03:30:00+00:00,2.2855606079101562,2.2855606079101562,2.278022527694702,2.278022527694702,2.278022527694702,47822
2022-06-01 03:45:00+00:00,2.2779440879821777,2.2779440879821777,2.276625156402588,2.276625156402588,2.276625156402588,82082
2022-06-01 04:00:00+00:00,2.2770273685455322,2.278528928756714,2.2669034004211426,2.2669870853424072,2.2669870853424072,4838
2022-06-01 04:15:00+00:00,2.2675671577453613,2.277402400970459,2.2675671577453613,2.276522159576416,2.276522159576416,147420
2022-06-01 04:30:00+00:00,2.276357889175415,2.2792420387268066,2.276357889175415,2.2774860858917236,2.2774860858917236,560331
2022-06-01 04:45:00+00:00,2.2782819271087646,2.2782819271087646,2.2731611728668213,2.2747132778167725,2.2747132778167725,156340
2022-06-01 05:00:00+00:00,2.2750115394592285,2.2750115394592285,2.270639419555664,2.2739908695220947,2.2739908695220947,177400
2022-06-01 05:15:00+00:00,2.2739598751068115,2.2739598751068115,2.259974956512451,2.2601797580718994,2.2601797580718994,88644
2022-06-01 05:30:00+00:00,2.260188102722168,2.2609758377075195,2.255363702774048,2.2559022903442383,2.2559022903442383,147363
2022-06-01 05:45:00+00:00,2.2559478282928467,2.2580440044403076,2.2494614124298096,2.2494614124298096,2.2494614124298096,148672
2022-06-01 06:00:00+00:00,2.249565839767456,2.255439043045044,2.249565839767456,2.2520995140075684,2.2520995140075684,40952
2022-06-01 06:15:00+00:00,2.252143621444702,2.257037878036499,2.247972249984741,2.257037878036499,2.257037878036499,57047
2022-06-01 06:30:00+00:00,2.256946325302124,2.256946325302124,2.239715576171875,2.239715576171875,2.239715576171875,77923
2022-06-01 06:45:00+00:00,2.23948335647583,2.23948335647583,2.237605333328247,2.2380597591400146,2.2380597591400146,45496
2022-06-01 07:00:00+00:00,2.237854480743408,2.2449378967285156,2.237854480743408,2.2433862686157227,2.2433862686157227,39767
2022-06-01 07:15:00+00:00,2.2439839839935303,2.2447054386138916,2.2424798011779785,2.2436819076538086,2.2436819076538086,88688
2022-06-01 07:30:00+00:00,2.2436749935150146,2.2442214488983154,2.2371957302093506,2.2371957302093506,2.2371957302093506,35311
2022-06-01 07:45:00+00:00,2.237366199493408,2.2402079105377197,2.232227325439453,2.2357850074768066,2.2357850074768066,25229
2022-06-01 08:00:00+00:00,2.235727310180664,2.2368087768554688,2.229893445968628,2.2363193035125732,2.2363193035125732,64978
2022-06-01 08:15:00+00:00,2.2360923290252686,2.237717866897583,2.235429525375366,2.236678123474121,2.236678123474121,122039
2022-06-01 08:30:00+00:00,2.2365427017211914,2.24178409576416,2.2343909740448,2.2344675064086914,2.2344675064086914,285337
2022-06-01 08:45:00+00:00,2.2346293926239014,2.235755205154419,2.234536647796631,2.2347629070281982,2.2347629070281982,42158
2022-06-01 09:00:00+00:00,2.234506368637085,2.235025405883789,2.234147548675537,2.234309434890747,2.234309434890747,102963
2022-06-01 09:15:00+00:00,2.2338969707489014,2.23828125,2.2323806285858154,2.23828125,2.23828125,43186
2022-06-01 09:30:00+00:00,2.2385826110839844,2.241243362426758,2.2366600036621094,2.2411675453186035,2.2411675453186035,96116
