Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-01 00:00:00+00:00,1900.874755859375,1902.7388916015625,1898.4541015625,1898.4541015625,1898.4541015625,0
2022-06-01 00:15:00+00:00,1896.1741943359375,1899.3245849609375,1893.9449462890625,1893.9449462890625,1893.9449462890625,3656
2022-06-01 00:30:00+00:00,1896.090087890625,1905.3154296875,1895.6622314453125,1905.3154296875,1905.3154296875,4702
2022-06-01 00:45:00+00:00,1906.1766357421875,1910.7181396484375,1904.0283203125,1910.7181396484375,1910.7181396484375,658
2022-06-01 01:00:00+00:00,1910.8524169921875,1910.8524169921875,1908.8853759765625,1909.032958984375,1909.032958984375,1050
2022-06-01 01:15:00+00:00,1909.4422607421875,1910.0872802734375,1906.295166015625,1906.295166015625,1906.295166015625,0
2022-06-01 01:30:00+00:00,1906.82373046875,1908.1258544921875,1900.5064697265625,1900.5064697265625,1900.5064697265625,4765
2022-06-01 01:45:00+00:00,1900.418212890625,1901.3028564453125,1899.59912109375,1901.3028564453125,1901.3028564453125,169
2022-06-01 02:00:00+00:00,1901.6339111328125,1907.5885009765625,1901.0926513671875,1904.9163818359375,1904.9163818359375,5668
2022-06-01 02:15:00+00:00,1902.5263671875,1902.5263671875,1897.6488037109375,1897.6488037109375,1897.6488037109375,0
2022-06-01 02:30:00+00:00,1896.144775390625,1897.2744140625,1895.6171875,1895.6171875,1895.6171875,1254
2022-06-01 02:45:00+00:00,1896.9332275390625,1897.38818359375,1895.611083984375,1897.38818359375,1897.38818359375,511
2022-06-01 03:00:00+00:00,1897.1513671875,1897.5543212890625,1895.770263671875,1896.0029296875,1896.0029296875,341
2022-06-01 03:15:00+00:00,1895.04638671875,1895.04638671875,1893.35791015625,1893.35791015625,1893.35791015625,0
2022-06-01 03:30:00+00:00,1887.84765625,1887.84765625,1885.918212890625,1886.6446533203125,1886.6446533203125,6492
2022-06-01 03:45:00+00:00,1885.914794921875,1888.5037841796875,1883.3997802734375,1888.5037841796875,1888.5037841796875,25507
2022-06-01 04:00:00+00:00,1887.7237548828125,1888.147216796875,1880.62158203125,1880.62158203125,1880.62158203125,622
2022-06-01 04:15:00+00:00,1878.56787109375,1885.046630859375,1878.56787109375,1882.525390625,1882.525390625,5365
2022-06-01 04:30:00+00:00,1882.9100341796875,1885.80859375,1882.9100341796875,1884.9791259765625,1884.9791259765625,1868
2022-06-01 04:45:00+00:00,1884.61181640625,1887.0474853515625,1884.61181640625,1886.0615234375,1886.0615234375,184
2022-06-01 05:00:00+00:00,1887.0028076171875,1893.3485107421875,1887.0028076171875,1893.3485107421875,1893.3485107421875,949
2022-06-01 05:15:00+00:00,1892.936279296875,1894.295654296875,1892.4932861328125,1892.4932861328125,1892.4932861328125,0
2022-06-01 05:30:00+00:00,1891.785888671875,1891.785888671875,1887.1468505859375,1889.083740234375,1889.083740234375,0
2022-06-01 05:45:00+00:00,1889.934814453125,1891.124755859375,1884.816162109375,1884.816162109375,1884.816162109375,7499
2022-06-01 06:00:00+00:00,1884.780029296875,1889.0892333984375,1884.37353515625,1889.0892333984375,1889.0892333984375,1770
2022-06-01 06:15:00+00:00,1889.49072265625,1890.7470703125,1888.4739990234375,1890.7470703125,1890.7470703125,0
2022-06-01 06:30:00+00:00,1890.744140625,1891.6781005859375,1890.4825439453125,1891.591796875,1891.591796875,0
2022-06-01 06:45:00+00:00,1891.1927490234375,1891.4052734375,1890.63720703125,1891.080322265625,1891.080322265625,0
2022-06-01 07:00:00+00:00,1891.08984375,1893.420654296875,1889.1004638671875,1893.239501953125,1893.239501953125,29702
2022-06-01 07:15:00+00:00,1893.7095947265625,1893.7095947265625,1892.072265625,1892.1015625,1892.1015625,260
2022-06-01 07:30:00+00:00,1892.5667724609375,1894.3951416015625,1892.012451171875,1892.900634765625,1892.900634765625,1652
2022-06-01 07:45:00+00:00,1892.7568359375,1892.7568359375,1890.772216796875,1890.772216796875,1890.772216796875,86
2022-06-01 08:00:00+00:00,1889.852294921875,1890.6505126953125,1884.585205078125,1884.585205078125,1884.585205078125,4397
2022-06-01 08:15:00+00:00,1884.3729248046875,1893.047607421875,1883.755615234375,1893.047607421875,1893.047607421875,577
2022-06-01 08:30:00+00:00,1893.0367431640625,1894.5787353515625,1892.36474609375,1893.2978515625,1893.2978515625,4743
2022-06-01 08:45:00+00:00,1893.42578125,1894.1236572265625,1892.976806640625,1892.976806640625,1892.976806640625,0
2022-06-01 09:00:00+00:00,1892.9903564453125,1896.5286865234375,1892.9891357421875,1896.5286865234375,1896.5286865234375,1612
2022-06-01 09:15:00+00:00,1896.4715576171875,1897.5264892578125,1895.7537841796875,1896.9005126953125,1896.9005126953125,0
2022-06-01 09:30:00+00:00,1897.013427734375,1899.63720703125,1897.013427734375,1899.38232421875,1899.38232421875,365
2022-06-01 09:45:00+00:00,1899.4150390625,1901.0240478515625,1899.4150390625,1901.0240478515625,1901.0240478515625,440
2022-06-01 10:00:00+00:00,1901.1236572265625,1901.1236572265625,1892.73486328125,1895.0260009765625,1895.0260009765625,5364
2022-06-01 10:15:00+00:00,1895.0205078125,1896.5467529296875,1893.4111328125,1893.7874755859375,1893.7874755859375,3776
2022-06-01 10:30:00+00:00,1893.8673095703125,1893.9215087890625,1891.7159423828125,1891.83056640625,1891.83056640625,0
2022-06-01 10:45:00+00:00,1891.9532470703125,1891.9532470703125,1889.11865234375,1889.11865234375,1889.11865234375,2935
2022-06-01 11:00:00+00:00,1889.0511474609375,1893.2626953125,1888.6484375,1893.04541015625,1893.04541015625,3248
2022-06-01 11:15:00+00:00,1893.1285400390625,1893.1285400390625,1889.01806640625,1889.193115234375,1889.193115234375,555
2022-06-01 11:30:00+00:00,1889.0439453125,1890.02685546875,1888.9244384765625,1888.9244384765625,1888.9244384765625,2330
2022-06-01 11:45:00+00:00,1888.8939208984375,1890.3392333984375,1888.6322021484375,1890.3392333984375,1890.3392333984375,556
2022-06-01 12:00:00+00:00,1890.5084228515625,1892.1435546875,1890.37548828125,1892.036865234375,1892.036865234375,1969
2022-06-01 12:15:00+00:00,1892.0382080078125,1892.3594970703125,1891.0865478515625,1891.9632568359375,1891.9632568359375,349
2022-06-01 12:30:00+00:00,1892.0689697265625,1906.523193359375,1892.0689697265625,1906.523193359375,1906.523193359375,14211
2022-06-01 12:45:00+00:00,1912.1171875,1912.2794189453125,1910.9195556640625,1910.9195556640625,1910.9195556640625,3321
2022-06-01 13:00:00+00:00,1910.9295654296875,1911.054931640625,1908.7999267578125,1909.150146484375,1909.150146484375,0
2022-06-01 13:15:00+00:00,1909.2559814453125,1919.1763916015625,1909.18505859375,1919.1763916015625,1919.1763916015625,16122
2022-06-01 13:30:00+00:00,1919.076416015625,1921.2603759765625,1916.124755859375,1916.124755859375,1916.124755859375,1261
2022-06-01 13:45:00+00:00,1916.204833984375,1916.204833984375,1910.89111328125,1910.89111328125,1910.89111328125,274
2022-06-01 14:00:00+00:00,1911.0548095703125,1924.0718994140625,1911.0548095703125,1918.616943359375,1918.616943359375,6832
2022-06-01 14:15:00+00:00,1918.298095703125,1918.298095703125,1903.037109375,1903.037109375,1903.037109375,0
2022-06-01 14:30:00+00:00,1902.63818359375,1902.63818359375,1868.3653564453125,1868.632568359375,1868.632568359375,16538
2022-06-01 14:45:00+00:00,1868.563720703125,1868.563720703125,1859.5172119140625,1862.9588623046875,1862.9588623046875,849
2022-06-01 15:00:00+00:00,1863.232177734375,1866.1103515625,1860.830322265625,1864.575439453125,1864.575439453125,7534
2022-06-01 15:15:00+00:00,1864.171875,1864.695068359375,1861.3201904296875,1861.3201904296875,1861.3201904296875,21089
2022-06-01 15:30:00+00:00,1861.9581298828125,1861.9581298828125,1842.7774658203125,1842.7774658203125,1842.7774658203125,47441
2022-06-01 15:45:00+00:00,1842.7139892578125,1846.055419921875,1842.7139892578125,1844.2613525390625,1844.2613525390625,1009
