Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-01 00:00:00+00:00,1.4695147275924683,1.4774032831192017,1.4687532186508179,1.4709675312042236,1.4709675312042236,528008
2022-06-01 00:15:00+00:00,1.470686912536621,1.4811224937438965,1.4650624990463257,1.4653983116149902,1.4653983116149902,664080
2022-06-01 00:30:00+00:00,1.4643641710281372,1.4699795246124268,1.4643641710281372,1.469553828239441,1.469553828239441,1021976
2022-06-01 00:45:00+00:00,1.4701815843582153,1.481537938117981,1.4690141677856445,1.481537938117981,1.481537938117981,791688
2022-06-01 01:00:00+00:00,1.480393648147583,1.4828435182571411,1.4722942113876343,1.4730199575424194,1.4730199575424194,55952
2022-06-01 01:15:00+00:00,1.4731436967849731,1.4738872051239014,1.4667295217514038,1.4717233180999756,1.4717233180999756,228000
2022-06-01 01:30:00+00:00,1.472015142440796,1.4776397943496704,1.465269923210144,1.465269923210144,1.465269923210144,658672
2022-06-01 01:45:00+00:00,1.464951753616333,1.479094386100769,1.464951753616333,1.478541374206543,1.478541374206543,0
2022-06-01 02:00:00+00:00,1.4783200025558472,1.4783200025558472,1.4685953855514526,1.4690232276916504,1.4690232276916504,0
2022-06-01 02:15:00+00:00,1.468479037284851,1.469393253326416,1.461237907409668,1.461641550064087,1.461641550064087,0
2022-06-01 02:30:00+00:00,1.4605863094329834,1.4635543823242188,1.4582600593566895,1.4593100547790527,1.4593100547790527,160168
2022-06-01 02:45:00+00:00,1.4599546194076538,1.4599546194076538,1.4506938457489014,1.4536241292953491,1.4536241292953491,269232
2022-06-01 03:00:00+00:00,1.4537172317504883,1.4564266204833984,1.4403449296951294,1.4408352375030518,1.4408352375030518,187528
2022-06-01 03:15:00+00:00,1.4403200149536133,1.4403200149536133,1.437578558921814,1.4383862018585205,1.4383862018585205,337024
2022-06-01 03:30:00+00:00,1.438312292098999,1.438312292098999,1.4355294704437256,1.4355294704437256,1.4355294704437256,56648
