Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-01 00:00:00+00:00,31810.107421875,31854.17578125,31747.33984375,31747.37890625,31747.37890625,0
2022-06-01 00:15:00+00:00,31750.771484375,31844.4609375,31730.138671875,31795.111328125,31795.111328125,88436736
2022-06-01 00:30:00+00:00,31792.123046875,31935.921875,31792.123046875,31933.10546875,31933.10546875,185978880
2022-06-01 00:45:00+00:00,31935.130859375,31957.28515625,31899.501953125,31950.9765625,31950.9765625,8099840
2022-06-01 01:00:00+00:00,31935.107421875,31935.107421875,31888.505859375,31903.986328125,31903.986328125,14434304
2022-06-01 01:15:00+00:00,31901.640625,31906.279296875,31856.466796875,31885.212890625,31885.212890625,2021376
2022-06-01 01:30:00+00:00,31881.185546875,31909.564453125,31861.6015625,31861.6015625,31861.6015625,3360768
2022-06-01 01:45:00+00:00,31860.158203125,31900.697265625,31850.884765625,31899.189453125,31899.189453125,19818496
2022-06-01 02:00:00+00:00,31900.82421875,31906.267578125,31877.267578125,31877.884765625,31877.884765625,0
2022-06-01 02:15:00+00:00,31877.876953125,31877.876953125,31771.71875,31774.21484375,31774.21484375,85340160
2022-06-01 02:30:00+00:00,31781.18359375,31805.791015625,31781.18359375,31801.03125,31801.03125,39852032
2022-06-01 02:45:00+00:00,31815.658203125,31822.73046875,31756.447265625,31810.03515625,31810.03515625,96399360
2022-06-01 03:00:00+00:00,31808.02734375,31809.072265625,31751.7421875,31759.5,31759.5,21467136
2022-06-01 03:15:00+00:00,31746.099609375,31748.671875,31702.34765625,31737.587890625,31737.587890625,20477952
2022-06-01 03:30:00+00:00,31732.9140625,31732.9140625,31671.6171875,31681.74609375,31681.74609375,39772160
2022-06-01 03:45:00+00:00,31677.4609375,31677.4609375,31634.646484375,31641.478515625,31641.478515625,0
2022-06-01 04:00:00+00:00,31641.75390625,31682.4375,31444.685546875,31453.74609375,31453.74609375,90894336
2022-06-01 04:15:00+00:00,31453.884765625,31531.52734375,31453.884765625,31524.884765625,31524.884765625,308785152
2022-06-01 04:30:00+00:00,31523.95703125,31581.314453125,31518.8671875,31563.6171875,31563.6171875,102987776
2022-06-01 04:45:00+00:00,31562.27734375,31591.443359375,31556.3359375,31587.060546875,31587.060546875,41912320
2022-06-01 05:00:00+00:00,31586.201171875,31598.4765625,31567.53515625,31584.560546875,31584.560546875,43315200
2022-06-01 05:15:00+00:00,31584.28515625,31584.28515625,31521.833984375,31528.10546875,31528.10546875,0
2022-06-01 05:30:00+00:00,31530.369140625,31536.70703125,31469.5859375,31509.93359375,31509.93359375,2052096
2022-06-01 05:45:00+00:00,31526.251953125,31594.111328125,31526.251953125,31594.111328125,31594.111328125,101744640
2022-06-01 06:00:00+00:00,31594.3515625,31639.826171875,31594.3515625,31620.78125,31620.78125,0
2022-06-01 06:15:00+00:00,31627.2734375,31639.201171875,31596.943359375,31634.052734375,31634.052734375,0
2022-06-01 06:30:00+00:00,31636.302734375,31644.4375,31587.701171875,31612.259765625,31612.259765625,0
2022-06-01 06:45:00+00:00,31607.3671875,31607.3671875,31585.421875,31589.658203125,31589.658203125,0
2022-06-01 07:00:00+00:00,31587.390625,31590.1484375,31554.44921875,31568.87890625,31568.87890625,32061440
2022-06-01 07:15:00+00:00,31569.974609375,31577.4296875,31529.017578125,31552.521484375,31552.521484375,26335232
