Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-01 00:00:00+00:00,0.054726433008909225,0.05481106787919998,0.054317474365234375,0.05431979149580002,0.05431979149580002,0
2022-06-01 00:15:00+00:00,0.054407261312007904,0.054590702056884766,0.053995631635189056,0.05405614152550697,0.05405614152550697,281760
2022-06-01 00:30:00+00:00,0.05408842861652374,0.05427798256278038,0.054033659398555756,0.05427394062280655,0.05427394062280655,601664
2022-06-01 00:45:00+00:00,0.05423120781779289,0.0544581264257431,0.05403398349881172,0.05442362278699875,0.05442362278699875,73792
2022-06-01 01:00:00+00:00,0.05432778224349022,0.05440813675522804,0.05409812182188034,0.05411388725042343,0.05411388725042343,0
2022-06-01 01:15:00+00:00,0.05408303812146187,0.05422193184494972,0.05397843196988106,0.05422193184494972,0.05422193184494972,1271904
2022-06-01 01:30:00+00:00,0.054259344935417175,0.05430472642183304,0.05412181839346886,0.05417560413479805,0.05417560413479805,0
2022-06-01 01:45:00+00:00,0.05413411185145378,0.05431019514799118,0.05413411185145378,0.05430268123745918,0.05430268123745918,0
2022-06-01 02:00:00+00:00,0.05430914834141731,0.05430914834141731,0.05407834053039551,0.054087281227111816,0.054087281227111816,0
2022-06-01 02:15:00+00:00,0.054102424532175064,0.054102424532175064,0.0538904033601284,0.05389056354761124,0.05389056354761124,0
2022-06-01 02:30:00+00:00,0.05386219546198845,0.0539165623486042,0.05381621792912483,0.05381621792912483,0.05381621792912483,0
2022-06-01 02:45:00+00:00,0.05389184132218361,0.05389184132218361,0.053630366921424866,0.05373385176062584,0.05373385176062584,0
2022-06-01 03:00:00+00:00,0.05375693738460541,0.05375693738460541,0.053492072969675064,0.053492072969675064,0.053492072969675064,0
2022-06-01 03:15:00+00:00,0.05341749265789986,0.05342445895075798,0.05326468497514725,0.053398169577121735,0.053398169577121735,26720
2022-06-01 03:30:00+00:00,0.05326229706406593,0.05326450988650322,0.0531717985868454,0.0531749427318573,0.0531749427318573,0
2022-06-01 03:45:00+00:00,0.05306238681077957,0.05322609096765518,0.05306238681077957,0.05321629345417023,0.05321629345417023,0
2022-06-01 04:00:00+00:00,0.05324112996459007,0.05346902832388878,0.052928436547517776,0.05294514819979668,0.05294514819979668,0
2022-06-01 04:15:00+00:00,0.053021542727947235,0.05329480767250061,0.053021542727947235,0.05329480767250061,0.05329480767250061,1500736
2022-06-01 04:30:00+00:00,0.05321568623185158,0.05354534089565277,0.05321568623185158,0.053528327494859695,0.053528327494859695,1576320
2022-06-01 04:45:00+00:00,0.0535365454852581,0.05366099253296852,0.0535365454852581,0.05363592877984047,0.05363592877984047,275040
2022-06-01 05:00:00+00:00,0.05368505045771599,0.05381098389625549,0.053629953414201736,0.05379462614655495,0.05379462614655495,0
2022-06-01 05:15:00+00:00,0.05359379202127457,0.053603239357471466,0.05340685322880745,0.05341155827045441,0.05341155827045441,0
2022-06-01 05:30:00+00:00,0.05340888723731041,0.05342699587345123,0.05321749672293663,0.05328001454472542,0.05328001454472542,0
2022-06-01 05:45:00+00:00,0.05343612655997276,0.0535278357565403,0.05340683087706566,0.0535278357565403,0.0535278357565403,0
2022-06-01 06:00:00+00:00,0.053555723279714584,0.053739503026008606,0.053529877215623856,0.053705845028162,0.053705845028162,360688
2022-06-01 06:15:00+00:00,0.05381706357002258,0.05390552058815956,0.05376037210226059,0.05389637500047684,0.05389637500047684,31664
2022-06-01 06:30:00+00:00,0.05388961732387543,0.05388961732387543,0.05377988889813423,0.053888656198978424,0.053888656198978424,0
2022-06-01 06:45:00+00:00,0.053812116384506226,0.053812116384506226,0.05376782268285751,0.0538107231259346,0.0538107231259346,0
2022-06-01 07:00:00+00:00,0.05378348007798195,0.05386122316122055,0.05372569337487221,0.05384436249732971,0.05384436249732971,0
