Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-01 00:00:00+00:00,31808.896484375,31844.53515625,31798.1484375,31803.435546875,31803.435546875,631896
2022-06-01 00:15:00+00:00,31768.21484375,31835.7890625,31768.21484375,31778.73046875,31778.73046875,54703
2022-06-01 00:30:00+00:00,31753.482421875,31835.705078125,31751.185546875,31835.705078125,31835.705078125,704903
2022-06-01 00:45:00+00:00,31905.076171875,31930.314453125,31883.896484375,31883.896484375,31883.896484375,81053
2022-06-01 01:00:00+00:00,31898.408203125,31940.38671875,31872.658203125,31872.658203125,31872.658203125,104605
2022-06-01 01:15:00+00:00,31867.033203125,31882.513671875,31854.453125,31854.453125,31854.453125,29912
2022-06-01 01:30:00+00:00,31907.8046875,31909.31640625,31841.302734375,31841.302734375,31841.302734375,616666
2022-06-01 01:45:00+00:00,31876.205078125,31878.447265625,31838.916015625,31842.787109375,31842.787109375,22890
2022-06-01 02:00:00+00:00,31873.529296875,31892.19140625,31828.490234375,31892.19140625,31892.19140625,610526
2022-06-01 02:15:00+00:00,31872.71484375,31872.71484375,31831.34765625,31831.34765625,31831.34765625,174044
2022-06-01 02:30:00+00:00,31810.4765625,31810.4765625,31735.78515625,31735.78515625,31735.78515625,20287
2022-06-01 02:45:00+00:00,31795.728515625,31801.638671875,31790.833984375,31798.890625,31798.890625,17120
2022-06-01 03:00:00+00:00,31811.37109375,31812.234375,31730.439453125,31730.439453125,31730.439453125,0
2022-06-01 03:15:00+00:00,31725.75,31774.4453125,31725.75,31758.400390625,31758.400390625,15854
2022-06-01 03:30:00+00:00,31786.908203125,31786.908203125,31704.724609375,31740.658203125,31740.658203125,104433
2022-06-01 03:45:00+00:00,31705.90234375,31712.279296875,31669.71484375,31669.71484375,31669.71484375,18150
2022-06-01 04:00:00+00:00,31687.970703125,31695.95703125,31598.5625,31598.5625,31598.5625,489306
2022-06-01 04:15:00+00:00,31525.416015625,31581.310546875,31525.416015625,31577.69140625,31577.69140625,202881
2022-06-01 04:30:00+00:00,31544.73828125,31600.119140625,31544.73828125,31566.376953125,31566.376953125,212938
2022-06-01 04:45:00+00:00,31547.212890625,31599.994140625,31547.212890625,31563.853515625,31563.853515625,22716
2022-06-01 05:00:00+00:00,31610.228515625,31610.228515625,31554.263671875,31596.697265625,31596.697265625,47296
2022-06-01 05:15:00+00:00,31599.548828125,31599.548828125,31566.603515625,31576.044921875,31576.044921875,6862
2022-06-01 05:30:00+00:00,31559.314453125,31591.5625,31554.794921875,31591.5625,31591.5625,0
2022-06-01 05:45:00+00:00,31533.109375,31578.798828125,31533.109375,31542.3984375,31542.3984375,54446
2022-06-01 06:00:00+00:00,31548.888671875,31628.66015625,31547.79296875,31628.115234375,31628.115234375,76498
2022-06-01 06:15:00+00:00,31596.916015625,31597.92578125,31563.16796875,31563.16796875,31563.16796875,205550
2022-06-01 06:30:00+00:00,31569.396484375,31650.048828125,31569.396484375,31650.048828125,31650.048828125,45330
2022-06-01 06:45:00+00:00,31649.373046875,31649.373046875,31600.30078125,31630.064453125,31630.064453125,448618
2022-06-01 07:00:00+00:00,31630.189453125,31630.189453125,31577.146484375,31591.849609375,31591.849609375,76250
2022-06-01 07:15:00+00:00,31591.853515625,31601.14453125,31568.953125,31600.8203125,31600.8203125,8180
2022-06-01 07:30:00+00:00,31600.822265625,31606.642578125,31572.4609375,31577.857421875,31577.857421875,120648
2022-06-01 07:45:00+00:00,31576.287109375,31580.060546875,31521.9609375,31580.060546875,31580.060546875,58710
2022-06-01 08:00:00+00:00,31585.1875,31585.1875,31506.416015625,31506.416015625,31506.416015625,13006
2022-06-01 08:15:00+00:00,31506.42578125,31542.353515625,31497.2578125,31513.72265625,31513.72265625,16510
2022-06-01 08:30:00+00:00,31514.623046875,31570.50390625,31498.787109375,31570.50390625,31570.50390625,647868
2022-06-01 08:45:00+00:00,31570.50390625,31587.85546875,31512.45703125,31553.47265625,31553.47265625,68094
2022-06-01 09:00:00+00:00,31553.47265625,31592.25,31549.904296875,31582.23046875,31582.23046875,496790
2022-06-01 09:15:00+00:00,31582.23046875,31603.470703125,31556.830078125,31603.470703125,31603.470703125,0
2022-06-01 09:30:00+00:00,31605.095703125,31605.095703125,31550.556640625,31602.140625,31602.140625,58958
2022-06-01 09:45:00+00:00,31600.1640625,31611.689453125,31561.951171875,31593.0390625,31593.0390625,5022
2022-06-01 10:00:00+00:00,31636.859375,31636.859375,31570.158203125,31570.158203125,31570.158203125,37500
2022-06-01 10:15:00+00:00,31569.67578125,31664.109375,31569.67578125,31629.08203125,31629.08203125,0
2022-06-01 10:30:00+00:00,31628.755859375,31635.380859375,31576.796875,31584.544921875,31584.544921875,587724
2022-06-01 10:45:00+00:00,31584.607421875,31587.041015625,31563.80078125,31563.80078125,31563.80078125,26010
2022-06-01 11:00:00+00:00,31564.685546875,31564.685546875,31537.763671875,31546.15234375,31546.15234375,85008
2022-06-01 11:15:00+00:00,31546.4609375,31579.05859375,31499.35546875,31499.35546875,31499.35546875,4020
2022-06-01 11:30:00+00:00,31499.279296875,31505.681640625,31476.82421875,31505.681640625,31505.681640625,30104
2022-06-01 11:45:00+00:00,31503.388671875,31530.744140625,31485.90234375,31485.90234375,31485.90234375,165664
2022-06-01 12:00:00+00:00,31486.0078125,31552.1640625,31483.205078125,31518.248046875,31518.248046875,681132
2022-06-01 12:15:00+00:00,31518.33984375,31537.392578125,31488.548828125,31515.53515625,31515.53515625,539090
2022-06-01 12:30:00+00:00,31520.619140625,31570.7265625,31513.01953125,31555.994140625,31555.994140625,40438
2022-06-01 12:45:00+00:00,31620.82421875,31688.470703125,31620.82421875,31688.470703125,31688.470703125,772620
2022-06-01 13:00:00+00:00,31688.470703125,31703.46875,31654.8515625,31654.8515625,31654.8515625,38166
2022-06-01 13:15:00+00:00,31653.51171875,31766.40234375,31653.51171875,31756.193359375,31756.193359375,202292
2022-06-01 13:30:00+00:00,31755.9453125,31804.623046875,31755.9453125,31795.16015625,31795.16015625,69428
2022-06-01 13:45:00+00:00,31795.140625,31795.140625,31708.84765625,31758.787109375,31758.787109375,21356
2022-06-01 14:00:00+00:00,31758.787109375,31774.234375,31680.6640625,31694.234375,31694.234375,147816
2022-06-01 14:15:00+00:00,31693.197265625,31695.9921875,31558.236328125,31598.158203125,31598.158203125,47708
2022-06-01 14:30:00+00:00,31598.837890625,31598.837890625,31172.609375,31235.541015625,31235.541015625,464608
2022-06-01 14:45:00+00:00,31235.294921875,31240.08203125,31191.2734375,31225.662109375,31225.662109375,368110
2022-06-01 15:00:00+00:00,31226.64453125,31230.255859375,31166.96875,31172.197265625,31172.197265625,630096
2022-06-01 15:15:00+00:00,31170.080078125,31170.080078125,30979.7578125,30979.7578125,30979.7578125,1008688
2022-06-01 15:30:00+00:00,30978.080078125,30978.080078125,30863.134765625,30863.134765625,30863.134765625,554206
2022-06-01 15:45:00+00:00,30863.599609375,30873.53125,30836.732421875,30850.58203125,30850.58203125,267902
2022-06-01 16:00:00+00:00,30848.75390625,30874.59765625,30658.81640625,30658.81640625,30658.81640625,495272
2022-06-01 16:15:00+00:00,30658.990234375,30703.951171875,30616.27734375,30616.27734375,30616.27734375,158104
2022-06-01 16:30:00+00:00,30619.046875,30619.046875,30438.451171875,30438.451171875,30438.451171875,1157678
2022-06-01 16:45:00+00:00,30433.919921875,30446.2265625,30407.185546875,30428.791015625,30428.791015625,700120
2022-06-01 17:00:00+00:00,30428.791015625,30448.7890625,30291.2890625,30291.2890625,30291.2890625,377696
2022-06-01 17:15:00+00:00,30291.37890625,30296.203125,30102.353515625,30102.353515625,30102.353515625,652498
2022-06-01 17:30:00+00:00,30102.35546875,30146.50390625,30068.16015625,30146.50390625,30146.50390625,630222
2022-06-01 17:45:00+00:00,30146.50390625,30173.36328125,30146.50390625,30167.24609375,30167.24609375,492660
2022-06-01 18:00:00+00:00,30167.837890625,30202.0703125,30160.90625,30201.94921875,30201.94921875,699262
2022-06-01 18:15:00+00:00,30202.736328125,30212.376953125,30155.943359375,30212.376953125,30212.376953125,52392
2022-06-01 18:30:00+00:00,30216.439453125,30311.033203125,30216.439453125,30311.033203125,30311.033203125,430636
2022-06-01 18:45:00+00:00,30311.0546875,30328.857421875,30304.755859375,30317.74609375,30317.74609375,72006
2022-06-01 19:00:00+00:00,30317.068359375,30317.068359375,30171.3359375,30179.5703125,30179.5703125,581668
2022-06-01 19:15:00+00:00,30179.5703125,30231.4765625,30175.5390625,30215.595703125,30215.595703125,150776
2022-06-01 19:30:00+00:00,30199.916015625,30220.962890625,30182.123046875,30182.123046875,30182.123046875,432208
2022-06-01 19:45:00+00:00,30183.802734375,30258.19921875,30183.802734375,30257.98046875,30257.98046875,63814
2022-06-01 20:00:00+00:00,30255.859375,30255.859375,30112.1796875,30112.1796875,30112.1796875,229240
2022-06-01 20:15:00+00:00,30112.181640625,30161.328125,30075.658203125,30075.658203125,30075.658203125,264166
2022-06-01 20:30:00+00:00,30071.568359375,30071.568359375,29570.033203125,29570.033203125,29570.033203125,1058498
